sequence_id,active_region,t_obs_end,frame_0,frame_1,frame_2,frame_3,target_window_start,target_window_end,binary_target_MX_24_48h,multiclass_target,log10_peak_flux
SEQ_AR-12121_201408020323,AR-12121,2014-08-02T03:23:33+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T002_20140729213700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T003_20140729225700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T000_20140801202333.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T001_20140802032333.fits,2014-08-03T03:23:33+00:00,2014-08-04T03:23:33+00:00,0,0,-8.0
SEQ_AR-12121_201408020653,AR-12121,2014-08-02T06:53:33+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T003_20140729225700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T000_20140801202333.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T001_20140802032333.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T002_20140802065333.fits,2014-08-03T06:53:33+00:00,2014-08-04T06:53:33+00:00,0,0,-8.0
SEQ_AR-12121_201408020813,AR-12121,2014-08-02T08:13:33+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T000_20140801202333.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T001_20140802032333.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T002_20140802065333.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12121_T003_20140802081333.fits,2014-08-03T08:13:33+00:00,2014-08-04T08:13:33+00:00,0,0,-8.0
SEQ_AR-12125_201407271150,AR-12125,2014-07-27T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T000_20140727000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T001_20140727070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T002_20140727103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T003_20140727115000.fits,2014-07-28T11:50:00+00:00,2014-07-29T11:50:00+00:00,0,1,-5.8502
SEQ_AR-12125_201408021159,AR-12125,2014-08-02T11:59:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T001_20140727070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T002_20140727103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T003_20140727115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T000_20140802115959.fits,2014-08-03T11:59:59+00:00,2014-08-04T11:59:59+00:00,0,0,-8.0
SEQ_AR-12125_201408021859,AR-12125,2014-08-02T18:59:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T002_20140727103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T003_20140727115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T000_20140802115959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T001_20140802185959.fits,2014-08-03T18:59:59+00:00,2014-08-04T18:59:59+00:00,0,0,-8.0
SEQ_AR-12125_201408022229,AR-12125,2014-08-02T22:29:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T003_20140727115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T000_20140802115959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T001_20140802185959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T002_20140802222959.fits,2014-08-03T22:29:59+00:00,2014-08-04T22:29:59+00:00,0,0,-8.0
SEQ_AR-12125_201408022349,AR-12125,2014-08-02T23:49:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T000_20140802115959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T001_20140802185959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T002_20140802222959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12125_T003_20140802234959.fits,2014-08-03T23:49:59+00:00,2014-08-04T23:49:59+00:00,0,0,-8.0
SEQ_AR-12126_201408032350,AR-12126,2014-08-03T23:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12126_T000_20140803115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12126_T001_20140803190000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12126_T002_20140803223000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12126_T003_20140803235000.fits,2014-08-04T23:50:00+00:00,2014-08-05T23:50:00+00:00,0,1,-5.3979
SEQ_AR-12127_201407290538,AR-12127,2014-07-29T05:38:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12127_T000_20140728174801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12127_T001_20140729004801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12127_T002_20140729041801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12127_T003_20140729053801.fits,2014-07-30T05:38:01+00:00,2014-07-31T05:38:01+00:00,0,1,-5.6507
SEQ_AR-12130_201408082154,AR-12130,2014-08-08T21:54:07+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12130_T000_20140808100407.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12130_T001_20140808170407.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12130_T002_20140808203407.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12130_T003_20140808215407.fits,2014-08-09T21:54:07+00:00,2014-08-10T21:54:07+00:00,0,0,-8.0
SEQ_AR-12132_201408032248,AR-12132,2014-08-03T22:48:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140803105801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140803175801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140803212801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140803224801.fits,2014-08-04T22:48:01+00:00,2014-08-05T22:48:01+00:00,0,1,-5.587
SEQ_AR-12132_201408040218,AR-12132,2014-08-04T02:18:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140803175801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140803212801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140803224801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140804021801.fits,2014-08-05T02:18:01+00:00,2014-08-06T02:18:01+00:00,0,1,-5.587
SEQ_AR-12132_201408040918,AR-12132,2014-08-04T09:18:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140803212801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140803224801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140804021801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140804091801.fits,2014-08-05T09:18:01+00:00,2014-08-06T09:18:01+00:00,0,1,-5.587
SEQ_AR-12132_201408041248,AR-12132,2014-08-04T12:48:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140803224801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140804021801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140804091801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140804124801.fits,2014-08-05T12:48:01+00:00,2014-08-06T12:48:01+00:00,0,1,-5.587
SEQ_AR-12132_201408041408,AR-12132,2014-08-04T14:08:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140804021801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140804091801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140804124801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140804140801.fits,2014-08-05T14:08:01+00:00,2014-08-06T14:08:01+00:00,0,1,-5.587
SEQ_AR-12132_201408050827,AR-12132,2014-08-05T08:27:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140804091801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140804124801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140804140801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140805082700.fits,2014-08-06T08:27:00+00:00,2014-08-07T08:27:00+00:00,0,1,-5.5315
SEQ_AR-12132_201408051527,AR-12132,2014-08-05T15:27:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140804124801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140804140801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140805082700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140805152700.fits,2014-08-06T15:27:00+00:00,2014-08-07T15:27:00+00:00,0,1,-5.5315
SEQ_AR-12132_201408051857,AR-12132,2014-08-05T18:57:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140804140801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140805082700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140805152700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140805185700.fits,2014-08-06T18:57:00+00:00,2014-08-07T18:57:00+00:00,0,1,-5.5315
SEQ_AR-12132_201408052017,AR-12132,2014-08-05T20:17:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140805082700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140805152700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140805185700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140805201700.fits,2014-08-06T20:17:00+00:00,2014-08-07T20:17:00+00:00,0,1,-5.5315
SEQ_AR-12132_201408080104,AR-12132,2014-08-08T01:04:16+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140805152700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140805185700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140805201700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140808010416.fits,2014-08-09T01:04:16+00:00,2014-08-10T01:04:16+00:00,0,1,-5.9294
SEQ_AR-12132_201408080804,AR-12132,2014-08-08T08:04:16+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140805185700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140805201700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140808010416.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140808080416.fits,2014-08-09T08:04:16+00:00,2014-08-10T08:04:16+00:00,0,1,-5.9294
SEQ_AR-12132_201408081134,AR-12132,2014-08-08T11:34:16+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140805201700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140808010416.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140808080416.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140808113416.fits,2014-08-09T11:34:16+00:00,2014-08-10T11:34:16+00:00,0,1,-5.9294
SEQ_AR-12132_201408081254,AR-12132,2014-08-08T12:54:16+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T000_20140808010416.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T001_20140808080416.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T002_20140808113416.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12132_T003_20140808125416.fits,2014-08-09T12:54:16+00:00,2014-08-10T12:54:16+00:00,0,1,-5.9294
SEQ_AR-12135_201408102253,AR-12135,2014-08-10T22:53:20+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12135_T000_20140810110320.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12135_T001_20140810180320.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12135_T002_20140810213320.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12135_T003_20140810225320.fits,2014-08-11T22:53:20+00:00,2014-08-12T22:53:20+00:00,0,0,-8.0
SEQ_AR-12139_201408140409,AR-12139,2014-08-14T04:09:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12139_T000_20140813161900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12139_T001_20140813231900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12139_T002_20140814024900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12139_T003_20140814040900.fits,2014-08-15T04:09:00+00:00,2014-08-16T04:09:00+00:00,0,0,-6.1301
SEQ_AR-12143_201408151150,AR-12143,2014-08-15T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12143_T000_20140815000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12143_T001_20140815070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12143_T002_20140815103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12143_T003_20140815115000.fits,2014-08-16T11:50:00+00:00,2014-08-17T11:50:00+00:00,0,0,-8.0
SEQ_AR-12149_201408241046,AR-12149,2014-08-24T10:46:56+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12149_T000_20140823225656.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12149_T001_20140824055656.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12149_T002_20140824092656.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12149_T003_20140824104656.fits,2014-08-25T10:46:56+00:00,2014-08-26T10:46:56+00:00,0,1,-5.888
SEQ_AR-12150_201408261108,AR-12150,2014-08-26T11:08:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12150_T000_20140825231800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12150_T001_20140826061800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12150_T002_20140826094800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12150_T003_20140826110800.fits,2014-08-27T11:08:00+00:00,2014-08-28T11:08:00+00:00,0,0,-8.0
SEQ_AR-12154_201409050602,AR-12154,2014-09-05T06:02:34+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12154_T000_20140904181234.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12154_T001_20140905011234.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12154_T002_20140905044234.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12154_T003_20140905060234.fits,2014-09-06T06:02:34+00:00,2014-09-07T06:02:34+00:00,0,0,-8.0
SEQ_AR-12164_201409162129,AR-12164,2014-09-16T21:29:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12164_T000_20140916093901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12164_T001_20140916163901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12164_T002_20140916200901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12164_T003_20140916212901.fits,2014-09-17T21:29:01+00:00,2014-09-18T21:29:01+00:00,0,1,-5.3854
SEQ_AR-12167_201409170251,AR-12167,2014-09-17T02:51:34+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12167_T000_20140916150134.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12167_T001_20140916220134.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12167_T002_20140917013134.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12167_T003_20140917025134.fits,2014-09-18T02:51:34+00:00,2014-09-19T02:51:34+00:00,0,0,-8.0
SEQ_AR-12169_201409252255,AR-12169,2014-09-25T22:55:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12169_T000_20140925110559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12169_T001_20140925180559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12169_T002_20140925213559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12169_T003_20140925225559.fits,2014-09-26T22:55:59+00:00,2014-09-27T22:55:59+00:00,0,0,-8.0
SEQ_AR-12173_201409280309,AR-12173,2014-09-28T03:09:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12173_T000_20140927151900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12173_T001_20140927221900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12173_T002_20140928014900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12173_T003_20140928030900.fits,2014-09-29T03:09:00+00:00,2014-09-30T03:09:00+00:00,1,2,-4.9294
